ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,geneID,symbol
hsa04612,Antigen processing and presentation,2/168,77/7431,0.5230661411421361,0.5962411971568391,0.20825649470071417,2,kg,PCR,7124/3306,TNF/HSPA2
hsa04260,Cardiac muscle contraction,2/168,78/7431,0.530028530082036,0.6010632815363295,0.20994076340742612,2,kg,PCR,776/781,CACNA1D/CACNA2D1
hsa05322,Systemic lupus erythematosus,3/168,133/7431,0.5829313122129469,0.6543106565655527,0.22853912884825525,3,kg,PCR,3014/7124/8358,H2AFX/TNF/HIST1H3B
hsa05330,Allograft rejection,1/168,38/7431,0.5815340292059139,0.6543106565655527,0.22853912884825525,1,kg,PCR,7124,TNF
hsa03040,Spliceosome,3/168,134/7431,0.5880493167841996,0.6567048207742331,0.2293753680216221,3,kg,PCR,7307/84950/3306,U2AF1/PRPF38A/HSPA2
hsa04727,GABAergic synapse,2/168,88/7431,0.5958091939479232,0.6620102154976925,0.2312284484752706,2,kg,PCR,776/5567,CACNA1D/PRKACB
hsa05332,Graft-versus-host disease,1/168,41/7431,0.6094222634382577,0.6737331555598828,0.23532306390369115,1,kg,PCR,7124,TNF
hsa05032,Morphine addiction,2/168,91/7431,0.6141613245754416,0.6755774570329858,0.23596724575793285,2,kg,PCR,2778/5567,GNAS/PRKACB
hsa04940,Type I diabetes mellitus,1/168,43/7431,0.6269799221071858,0.6862466809133376,0.23969381677834284,1,kg,PCR,7124,TNF
hsa03022,Basal transcription factors,1/168,45/7431,0.6437527980045464,0.6976631308423656,0.24368138062915168,1,kg,PCR,4331,MNAT1
hsa04972,Pancreatic secretion,2/168,96/7431,0.643328752077355,0.6976631308423656,0.24368138062915168,2,kg,PCR,2778/5332,GNAS/PLCB4
hsa00565,Ether lipid metabolism,1/168,47/7431,0.6597757682425593,0.7115228873204071,0.24852234820282165,1,kg,PCR,5337,PLD1
hsa00510,N-Glycan biosynthesis,1/168,49/7431,0.6750821688574773,0.7244784251153416,0.2530474881981815,1,kg,PCR,2530,FUT8
hsa00480,Glutathione metabolism,1/168,56/7431,0.723459058645749,0.7706035091303959,0.269158163476167,1,kg,PCR,3417,IDH1
hsa04670,Leukocyte transendothelial migration,2/168,112/7431,0.725067847227236,0.7706035091303959,0.269158163476167,2,kg,PCR,5336/5291,PLCG2/PIK3CB
hsa00230,Purine metabolism,3/168,174/7431,0.758819610945082,0.8025976654226828,0.280333155865339,3,kg,PCR,5433/5424/57804,POLR2D/POLD1/POLD4
hsa04623,Cytosolic DNA-sensing pathway,1/168,63/7431,0.7646695773546156,0.8049153445838059,0.2811426801656356,1,kg,PCR,3551,IKBKB
hsa01230,Biosynthesis of amino acids,1/168,74/7431,0.8174364678272118,0.856362013914222,0.29911209098439334,1,kg,PCR,3417,IDH1
hsa04514,Cell adhesion molecules (CAMs),2/168,144/7431,0.8418632235849104,0.8777720814629398,0.3065902485492565,2,kg,PCR,3696/3655,ITGB8/ITGA6
hsa04146,Peroxisome,1/168,83/7431,0.8517229705739178,0.8797138663204784,0.3072684796238992,1,kg,PCR,3417,IDH1
hsa04742,Taste transduction,1/168,83/7431,0.8517229705739178,0.8797138663204784,0.3072684796238992,1,kg,PCR,5567,PRKACB
hsa03010,Ribosome,2/168,153/7431,0.8654991170660551,0.8897654474510845,0.3107793189661684,2,kg,PCR,64969/6233,MRPS5/RPS27A
hsa00564,Glycerophospholipid metabolism,1/168,97/7431,0.8927685875366117,0.9135306477118817,0.3190800826936238,1,kg,PCR,5337,PLD1
hsa01200,Carbon metabolism,1/168,116/7431,0.9309972669423928,0.9482379570709557,0.3312027314171281,1,kg,PCR,3417,IDH1
hsa05012,Parkinson's disease,1/168,142/7431,0.9623246407953268,0.9756286680874281,0.34076982186785765,1,kg,PCR,5567,PRKACB
hsa04145,Phagosome,1/168,152/7431,0.9701651096487525,0.9790657069849795,0.34197031870767236,1,kg,PCR,7060,THBS4
hsa04080,Neuroactive ligand-receptor interaction,1/168,277/7431,0.9984294839632131,0.9999480316166075,0.3492641450144132,1,kg,PCR,5618,PRLR
hsa04740,Olfactory transduction,1/168,419/7431,0.9999480316166075,0.9999480316166075,0.3492641450144132,1,kg,PCR,5567,PRKACB
